Citizen_ID,Diet_Type,District_Name,Occupation,Wealth_Index,House_Size_sq_ft,Life_Expectancy,Vehicle_Owned,Work_District,Bio_Hash
CIT_10597,Exotic Imports,Coral Slums,Warrior,1423.0,100.0,30.0,Submarine,The Golden Reef,5d98a8f2
CIT_9400,Exotic Imports,Coral Slums,Miner,5259.0,309.0,37.0,Submarine,Deep Trench,28261b3c
CIT_2820,Seafood,Deep Trench,Merchant,40760.0,4302.0,81.0,Submarine,Mariana Plaza,7b783d91
CIT_9439,Exotic Imports,Mariana Plaza,Scribe,5866.0,819.0,45.0,Submarine,Mariana Plaza,0743b9a1
CIT_3642,Seafood,The Golden Reef,Miner,14418.0,3085.0,62.0,Sea Scooter,Coral Slums,db3b4a17
CIT_1796,Seaweed,Deep Trench,Miner,2044.0,116.0,44.0,No Vehicle,Coral Slums,d63425e0
CIT_9455,Seaweed,Mariana Plaza,Scribe,8172.0,1266.0,63.0,No Vehicle,Deep Trench,a5ee14fd
CIT_0851,Exotic Imports,Deep Trench,Fisher,,137.0,42.0,Fin Bicycle,Deep Trench,6041f8c1
CIT_18732,Seafood,Mariana Plaza,Scribe,,603.0,53.0,Sea Scooter,Mariana Plaza,1a4870ba
CIT_1673,Seaweed,Deep Trench,Miner,5041.0,548.0,40.0,No Vehicle,The Golden Reef,9f0acf79
CIT_9725,Exotic Imports,Mariana Plaza,Scribe,32236.0,,73.0,No Vehicle,The Golden Reef,9bf45f9e
CIT_0966,Seafood,Coral Slums,Scribe,,100.0,54.0,No Vehicle,Mariana Plaza,46ef6a3f
CIT_0311,Exotic Imports,Deep Trench,Warrior,2895.0,291.0,27.0,No Vehicle,Deep Trench,af428cbd
CIT_9291,Seafood,Deep Trench,Merchant,4588.0,499.0,58.0,Fin Bicycle,Mariana Plaza,98d2ea31
CIT_0126,Seaweed,Deep Trench,Merchant,3988.0,428.0,61.0,Fin Bicycle,Mariana Plaza,d7ee0546
CIT_2473,Exotic Imports,Mariana Plaza,Fisher,2545.0,418.0,42.0,Sea Scooter,Coral Slums,2b30f23b
CIT_6275,Exotic Imports,The Golden Reef,Fisher,5778.0,1341.0,45.0,No Vehicle,Coral Slums,49127fbc
CIT_10993,Seaweed,Deep Trench,Warrior,7553.0,792.0,31.0,Submarine,Deep Trench,7235b8af
CIT_6242,Exotic Imports,Coral Slums,Miner,1493.0,106.0,46.0,Sea Scooter,Coral Slums,834e8b72
CIT_11661,Seafood,The Golden Reef,Merchant,52958.0,10000.0,104.0,Submarine,Coral Slums,49cda1f9
CIT_7190,Exotic Imports,Mariana Plaza,Fisher,3517.0,459.0,46.0,Sea Scooter,Deep Trench,81acd984
CIT_12861,Seaweed,The Golden Reef,Miner,1154.0,240.0,49.0,Fin Bicycle,Coral Slums,45d90e9e
CIT_17208,Seaweed,The Golden Reef,Warrior,26170.0,5905.0,60.0,Submarine,Deep Trench,a083886d
CIT_12471,Exotic Imports,Deep Trench,Miner,27921.0,2893.0,49.0,Sea Scooter,Deep Trench,2e2566e1
CIT_7368,Seaweed,Deep Trench,Scribe,4521.0,505.0,54.0,Fin Bicycle,Coral Slums,862c8f15
CIT_0628,Seaweed,Coral Slums,Miner,1431.0,,37.0,No Vehicle,Mariana Plaza,656d6916
CIT_5326,Exotic Imports,Deep Trench,Fisher,4644.0,478.0,40.0,No Vehicle,The Golden Reef,12a80853
CIT_19351,Exotic Imports,Deep Trench,Warrior,1391.0,129.0,,No Vehicle,Mariana Plaza,43c75fbe
CIT_12432,Seaweed,Deep Trench,Fisher,1440.0,206.0,47.0,Fin Bicycle,The Golden Reef,38bfd6b3
CIT_4720,Seaweed,Mariana Plaza,Miner,13399.0,1887.0,51.0,Sea Scooter,Coral Slums,44ed6abb
CIT_3810,Seafood,The Golden Reef,Scribe,5353.0,1116.0,60.0,No Vehicle,Mariana Plaza,459973bb
CIT_8829,Seaweed,Coral Slums,Fisher,3453.0,216.0,45.0,Fin Bicycle,Deep Trench,38a96087
CIT_13839,Exotic Imports,Mariana Plaza,Scribe,5094.0,720.0,38.0,Submarine,Mariana Plaza,ad8650c3
CIT_14000,Exotic Imports,The Golden Reef,Miner,9824.0,2458.0,45.0,No Vehicle,Deep Trench,acdacf6f
CIT_15340,Seaweed,The Golden Reef,Merchant,13504.0,3061.0,80.0,Submarine,The Golden Reef,a51bce20
CIT_11035,Exotic Imports,Deep Trench,Fisher,2667.0,229.0,33.0,Fin Bicycle,Mariana Plaza,c6f9d6e8
CIT_3486,Seaweed,Mariana Plaza,Miner,3114.0,471.0,56.0,Fin Bicycle,Coral Slums,89719611
CIT_11898,Seaweed,Mariana Plaza,Warrior,48724.0,7295.0,66.0,Sea Scooter,Deep Trench,3f762587
CIT_16171,Seaweed,The Golden Reef,Miner,2574.0,595.0,49.0,No Vehicle,Deep Trench,c895cd78
CIT_9081,Seafood,Mariana Plaza,Miner,2005.0,283.0,44.0,Sea Scooter,The Golden Reef,90d1bbfe
CIT_13830,Seafood,Coral Slums,Merchant,2056.0,158.0,61.0,Sea Scooter,Mariana Plaza,4ee73bcd
CIT_8259,Seafood,Mariana Plaza,Miner,7351.0,1066.0,44.0,Sea Scooter,Deep Trench,f1065d70
CIT_9938,Exotic Imports,Mariana Plaza,Miner,11281.0,1661.0,41.0,Sea Scooter,Coral Slums,c6e98a33
CIT_11676,Exotic Imports,The Golden Reef,Miner,2268.0,451.0,42.0,No Vehicle,Deep Trench,98fca25a
CIT_15821,Exotic Imports,Deep Trench,Fisher,2056.0,239.0,41.0,Sea Scooter,Deep Trench,c6494015
CIT_1812,Seafood,Mariana Plaza,Merchant,17177.0,2581.0,72.0,No Vehicle,The Golden Reef,3b5ce85d
CIT_18008,Seafood,Deep Trench,Miner,2170.0,259.0,36.0,No Vehicle,Deep Trench,416da07c
CIT_18497,Seafood,The Golden Reef,Miner,11342.0,2598.0,59.0,Submarine,Coral Slums,445f6e33
CIT_7950,Seafood,Coral Slums,Miner,1806.0,149.0,41.0,Sea Scooter,The Golden Reef,d05ac03d
CIT_10114,Seafood,The Golden Reef,Merchant,16039.0,3597.0,69.0,No Vehicle,Mariana Plaza,f4d716d1
CIT_12050,Seafood,The Golden Reef,Merchant,36958.0,,102.0,Sea Scooter,Mariana Plaza,1286c551
CIT_15282,Seafood,Deep Trench,Merchant,2026.0,233.0,60.0,Fin Bicycle,Mariana Plaza,b4362ce5
CIT_16634,Exotic Imports,Deep Trench,Warrior,2782.0,331.0,32.0,Sea Scooter,Coral Slums,59a08d43
CIT_18454,Exotic Imports,Deep Trench,Warrior,9302.0,968.0,35.0,Fin Bicycle,Coral Slums,a2c07b41
CIT_1007,Seafood,Deep Trench,Miner,1201.0,135.0,43.0,Sea Scooter,The Golden Reef,b612c70b
CIT_6891,Seaweed,Coral Slums,Fisher,3986.0,260.0,46.0,Sea Scooter,Mariana Plaza,588773b0
CIT_12743,Seaweed,The Golden Reef,Merchant,4813.0,997.0,59.0,Sea Scooter,The Golden Reef,5458763d
CIT_5564,Seafood,Deep Trench,Warrior,3030.0,301.0,40.0,No Vehicle,Deep Trench,7ae83904
CIT_3830,Exotic Imports,Coral Slums,Scribe,5760.0,378.0,51.0,No Vehicle,Mariana Plaza,b32685e8
CIT_11579,Seafood,Coral Slums,Miner,1611.0,100.0,,Fin Bicycle,Mariana Plaza,b0b1eff8
CIT_8636,Exotic Imports,Deep Trench,Warrior,4282.0,457.0,37.0,Submarine,Deep Trench,d221a325
CIT_5601,Seafood,Coral Slums,Merchant,7195.0,452.0,61.0,Submarine,The Golden Reef,b2b1cee0
CIT_10103,Seafood,Coral Slums,Merchant,3430.0,225.0,59.0,Sea Scooter,Mariana Plaza,53427306
CIT_16169,Exotic Imports,Mariana Plaza,Miner,2506.0,272.0,40.0,No Vehicle,The Golden Reef,9a27ce55
CIT_2324,Exotic Imports,Mariana Plaza,Warrior,8880.0,1287.0,41.0,No Vehicle,Coral Slums,8e17eb14
CIT_19431,Exotic Imports,Coral Slums,Fisher,3153.0,153.0,31.0,Sea Scooter,Deep Trench,d26007d7
CIT_10783,Seafood,Mariana Plaza,Miner,8526.0,1302.0,46.0,Submarine,Deep Trench,1448c5f8
CIT_11393,Exotic Imports,Mariana Plaza,Scribe,9211.0,1386.0,49.0,Sea Scooter,Mariana Plaza,7e4918b6
CIT_8278,Exotic Imports,Deep Trench,Fisher,1677.0,,40.0,Submarine,Coral Slums,14a72221
CIT_13625,Seafood,The Golden Reef,Merchant,27834.0,6216.0,103.0,Submarine,The Golden Reef,e3a24207
CIT_18621,Exotic Imports,Mariana Plaza,Warrior,1315.0,266.0,23.0,Sea Scooter,Mariana Plaza,1dee2427
CIT_15068,Exotic Imports,Coral Slums,Fisher,2215.0,129.0,35.0,Submarine,Mariana Plaza,0bbe9a51
CIT_17474,Seafood,Coral Slums,Miner,3456.0,208.0,55.0,Sea Scooter,Coral Slums,3128afe8
CIT_10536,Exotic Imports,Deep Trench,Merchant,4136.0,431.0,56.0,Fin Bicycle,Mariana Plaza,b0e48151
CIT_8537,Seafood,Deep Trench,Fisher,4368.0,429.0,41.0,Sea Scooter,Deep Trench,44daddc3
CIT_17634,Seaweed,Deep Trench,Warrior,2130.0,268.0,45.0,Sea Scooter,Deep Trench,5eab1fc6
CIT_18723,Exotic Imports,Deep Trench,Scribe,1647.0,133.0,45.0,Submarine,Mariana Plaza,3311c907
CIT_14837,Seaweed,Mariana Plaza,Warrior,,291.0,28.0,Fin Bicycle,Coral Slums,e2c7fd66
CIT_18968,Exotic Imports,Mariana Plaza,Warrior,3959.0,589.0,34.0,No Vehicle,Mariana Plaza,bdc2f55b
CIT_2985,Seaweed,Deep Trench,Fisher,13552.0,1437.0,52.0,No Vehicle,Coral Slums,86478dd3
CIT_14835,Seafood,Deep Trench,Warrior,2287.0,225.0,31.0,Fin Bicycle,Mariana Plaza,16ecda5e
CIT_15809,Seaweed,Mariana Plaza,Scribe,4953.0,759.0,59.0,No Vehicle,Deep Trench,1feb4bb6
CIT_14303,Seaweed,The Golden Reef,Fisher,10337.0,2439.0,54.0,Submarine,Coral Slums,a641b472
CIT_7588,Exotic Imports,The Golden Reef,Warrior,111738.0,10000.0,72.0,Royal Submarine,Coral Slums,702c4f03
CIT_17986,Seafood,Mariana Plaza,Fisher,6410.0,,39.0,No Vehicle,Deep Trench,2abea74f
CIT_16348,Seafood,Deep Trench,Fisher,12452.0,,52.0,Submarine,The Golden Reef,7be87b41
CIT_7663,Seafood,The Golden Reef,Warrior,,1362.0,48.0,Submarine,Coral Slums,4fc76b7f
CIT_4646,Seaweed,The Golden Reef,Miner,33388.0,7525.0,90.0,No Vehicle,Mariana Plaza,270da7b0
CIT_8695,Exotic Imports,Mariana Plaza,Warrior,2710.0,453.0,24.0,Sea Scooter,Deep Trench,8cb2020d
CIT_9237,Exotic Imports,Deep Trench,Miner,11037.0,1129.0,39.0,No Vehicle,Deep Trench,1dbe5203
CIT_3295,Exotic Imports,The Golden Reef,Merchant,21385.0,,65.0,Submarine,Mariana Plaza,d0750b1a
CIT_6410,Seaweed,Coral Slums,Miner,1674.0,133.0,51.0,Sea Scooter,Coral Slums,5617d3c8
CIT_10100,Exotic Imports,The Golden Reef,Merchant,5112.0,1119.0,54.0,No Vehicle,The Golden Reef,dc0cd457
CIT_8273,Seafood,Deep Trench,Fisher,3681.0,351.0,37.0,No Vehicle,Deep Trench,7cf75a92
CIT_8792,Exotic Imports,Deep Trench,Merchant,15615.0,1619.0,63.0,Sea Scooter,Mariana Plaza,340b5c7a
CIT_6662,Seaweed,Mariana Plaza,Fisher,1008.0,,52.0,No Vehicle,Deep Trench,42739753
CIT_12376,Seaweed,Deep Trench,Fisher,1245.0,124.0,46.0,Fin Bicycle,The Golden Reef,c9eb1ce6
CIT_4681,Seafood,The Golden Reef,Merchant,1235.0,300.0,59.0,Sea Scooter,Mariana Plaza,6ba5058c
CIT_18124,Exotic Imports,The Golden Reef,Miner,7144.0,1767.0,44.0,No Vehicle,Mariana Plaza,17e99382
CIT_11082,Seafood,The Golden Reef,Merchant,2340.0,559.0,,Fin Bicycle,The Golden Reef,e3f719e9
CIT_3209,Exotic Imports,Coral Slums,Miner,12255.0,702.0,39.0,No Vehicle,Coral Slums,c6d6a18b
CIT_17791,Exotic Imports,Deep Trench,Warrior,1365.0,123.0,20.0,Sea Scooter,The Golden Reef,a410fcd3
CIT_16629,Seaweed,Deep Trench,Fisher,1138.0,114.0,48.0,No Vehicle,Coral Slums,e0b52bf1
CIT_19245,Exotic Imports,Mariana Plaza,Scribe,,302.0,46.0,Submarine,The Golden Reef,1b60286f
CIT_0599,Exotic Imports,The Golden Reef,Merchant,27903.0,6387.0,89.0,Submarine,Mariana Plaza,fafc0bef
CIT_1508,Exotic Imports,Mariana Plaza,Scribe,4525.0,697.0,44.0,Fin Bicycle,Deep Trench,eeaf295f
CIT_6308,Seaweed,Deep Trench,Fisher,1209.0,163.0,63.0,Fin Bicycle,The Golden Reef,a5fc7c41
CIT_8932,Seafood,Deep Trench,Warrior,3013.0,320.0,44.0,Sea Scooter,Mariana Plaza,bae98417
CIT_6187,Exotic Imports,Coral Slums,Warrior,7449.0,456.0,35.0,Sea Scooter,The Golden Reef,b6cf9510
CIT_13222,Exotic Imports,Deep Trench,Fisher,3883.0,431.0,41.0,No Vehicle,The Golden Reef,3820a4a9
CIT_1720,Exotic Imports,Mariana Plaza,Warrior,37408.0,5625.0,,No Vehicle,Deep Trench,54b6a09f
CIT_9395,Seafood,Coral Slums,Miner,5492.0,332.0,39.0,No Vehicle,Coral Slums,7259eabb
CIT_3757,Seaweed,Deep Trench,Warrior,3127.0,,,No Vehicle,Coral Slums,0dd59ac2
CIT_4446,Seaweed,Coral Slums,Scribe,4581.0,231.0,48.0,Fin Bicycle,Mariana Plaza,3b3cd3f6
CIT_11170,Exotic Imports,The Golden Reef,Fisher,12337.0,2692.0,47.0,Sea Scooter,Deep Trench,3cf145f3
CIT_0523,Seafood,Mariana Plaza,Merchant,5162.0,818.0,61.0,No Vehicle,Mariana Plaza,41cd7acb
CIT_3918,Exotic Imports,Deep Trench,Miner,5101.0,,47.0,No Vehicle,Mariana Plaza,bda046d4
CIT_12941,Seafood,The Golden Reef,Merchant,12249.0,2737.0,77.0,Sea Scooter,Mariana Plaza,2f024445
CIT_14128,Seaweed,Mariana Plaza,Warrior,5092.0,712.0,45.0,No Vehicle,Deep Trench,d8b9999a
CIT_19013,Seaweed,Mariana Plaza,Fisher,1435.0,237.0,49.0,Sea Scooter,Coral Slums,389ed89d
CIT_8088,Exotic Imports,The Golden Reef,Merchant,31305.0,6933.0,81.0,Sea Scooter,Mariana Plaza,01626b40
CIT_2536,Seaweed,Deep Trench,Miner,5771.0,565.0,48.0,Sea Scooter,Mariana Plaza,edd28f38
CIT_16268,Exotic Imports,The Golden Reef,Fisher,17199.0,3910.0,46.0,Submarine,Deep Trench,bbe6b854
CIT_19668,Exotic Imports,Mariana Plaza,Warrior,7117.0,,40.0,No Vehicle,Deep Trench,fe417c97
CIT_7423,Seaweed,The Golden Reef,Fisher,,1374.0,,Submarine,Coral Slums,08578399
CIT_8334,Seaweed,The Golden Reef,Merchant,17563.0,4041.0,90.0,Fin Bicycle,The Golden Reef,fb8ccb49
CIT_10520,Seaweed,Deep Trench,Merchant,4312.0,454.0,62.0,Fin Bicycle,The Golden Reef,3dfff484
CIT_13570,Seaweed,Coral Slums,Miner,1389.0,112.0,39.0,Sea Scooter,Deep Trench,68dc3f53
CIT_15889,Exotic Imports,Coral Slums,Fisher,1398.0,100.0,29.0,Sea Scooter,Coral Slums,86abfd6f
CIT_6369,Seaweed,Mariana Plaza,Scribe,3665.0,518.0,67.0,Sea Scooter,Deep Trench,7850af8a
CIT_6818,Seaweed,Deep Trench,Merchant,7137.0,754.0,69.0,Fin Bicycle,Mariana Plaza,94b72413
CIT_11973,Exotic Imports,Mariana Plaza,Warrior,5158.0,,29.0,No Vehicle,Coral Slums,033737c7
CIT_15678,Seaweed,Mariana Plaza,Warrior,,255.0,42.0,No Vehicle,Deep Trench,1d804beb
CIT_10617,Seaweed,Coral Slums,Miner,1361.0,100.0,49.0,Fin Bicycle,Deep Trench,e09408a9
CIT_12748,Seaweed,Coral Slums,Fisher,1045.0,100.0,51.0,Fin Bicycle,Deep Trench,5e8f1f54
CIT_14244,Seaweed,Deep Trench,Warrior,8893.0,877.0,52.0,Submarine,The Golden Reef,45b19856
CIT_4321,Seafood,The Golden Reef,Miner,5831.0,,47.0,Sea Scooter,Coral Slums,3a8632f4
CIT_16155,Exotic Imports,The Golden Reef,Merchant,7503.0,1768.0,60.0,Sea Scooter,The Golden Reef,86c0fc03
CIT_15057,Seafood,The Golden Reef,Fisher,1729.0,249.0,48.0,Sea Scooter,Deep Trench,c4d1490a
CIT_14008,Seaweed,Coral Slums,Warrior,7835.0,482.0,40.0,Sea Scooter,Deep Trench,154bd6df
CIT_2628,Seafood,The Golden Reef,Merchant,6103.0,,59.0,No Vehicle,Mariana Plaza,a538c0f5
CIT_14914,Exotic Imports,Coral Slums,Fisher,1686.0,100.0,37.0,Sea Scooter,Coral Slums,386cccc0
CIT_13863,Seafood,Mariana Plaza,Scribe,3187.0,531.0,51.0,Fin Bicycle,Mariana Plaza,2f74b821
CIT_13636,Seaweed,Coral Slums,Warrior,2056.0,134.0,26.0,Fin Bicycle,Deep Trench,98eaa3a0
CIT_10964,Exotic Imports,Coral Slums,Fisher,1747.0,100.0,37.0,Sea Scooter,Coral Slums,a5cb3b23
CIT_6874,Exotic Imports,The Golden Reef,Merchant,19765.0,,79.0,No Vehicle,Deep Trench,454f1ffd
CIT_4326,Exotic Imports,Mariana Plaza,Miner,8473.0,1280.0,45.0,Fin Bicycle,Mariana Plaza,ae2fc994
CIT_0586,Seaweed,Deep Trench,Warrior,6535.0,749.0,44.0,Submarine,The Golden Reef,ffe57f41
CIT_16555,Seaweed,Deep Trench,Warrior,3352.0,357.0,46.0,Fin Bicycle,Deep Trench,dabdba2b
CIT_6163,Seaweed,The Golden Reef,Miner,12521.0,2736.0,56.0,Fin Bicycle,Deep Trench,d71b6475
CIT_16780,Seaweed,Deep Trench,Merchant,4469.0,495.0,58.0,Sea Scooter,The Golden Reef,30587cfb
CIT_1282,Seaweed,The Golden Reef,Miner,4464.0,979.0,56.0,No Vehicle,Mariana Plaza,4030e753
CIT_4136,Seafood,Deep Trench,Warrior,2763.0,280.0,43.0,No Vehicle,Deep Trench,2f07b50d
CIT_7454,Seaweed,Mariana Plaza,Scribe,35078.0,5245.0,88.0,Sea Scooter,The Golden Reef,43f9cc77
CIT_3555,Seaweed,Deep Trench,Warrior,3172.0,368.0,,No Vehicle,Mariana Plaza,c8bf8070
CIT_4855,Seafood,Deep Trench,Scribe,2239.0,,48.0,Fin Bicycle,Mariana Plaza,a3d373cc
CIT_12939,Seaweed,Coral Slums,Warrior,5554.0,334.0,43.0,Sea Scooter,Deep Trench,71bcc715
CIT_19111,Exotic Imports,Deep Trench,Merchant,6035.0,639.0,48.0,Sea Scooter,Mariana Plaza,624ff303
CIT_2883,Seafood,The Golden Reef,Miner,62776.0,10000.0,93.0,Sea Scooter,Coral Slums,097a1a21
CIT_10228,Seafood,The Golden Reef,Miner,8010.0,1896.0,59.0,No Vehicle,Coral Slums,a25cd864
CIT_9786,Exotic Imports,Deep Trench,Scribe,1786.0,166.0,,Fin Bicycle,Mariana Plaza,47e95f34
CIT_9659,Exotic Imports,Coral Slums,Miner,2337.0,159.0,39.0,Sea Scooter,Deep Trench,4dfdc8c4
CIT_12273,Seaweed,Deep Trench,Warrior,,311.0,37.0,Fin Bicycle,Deep Trench,3453f2ca
CIT_18029,Seafood,The Golden Reef,Warrior,12374.0,2845.0,48.0,Submarine,The Golden Reef,0355723d
CIT_18481,Seafood,Deep Trench,Warrior,12825.0,1344.0,45.0,Submarine,Deep Trench,d809fd5f
CIT_18041,Exotic Imports,Mariana Plaza,Merchant,1773.0,387.0,51.0,Sea Scooter,The Golden Reef,c87cadb8
CIT_16385,Seafood,Mariana Plaza,Merchant,5701.0,790.0,54.0,No Vehicle,Mariana Plaza,50a9893f
CIT_12373,Seafood,Coral Slums,Miner,2878.0,145.0,44.0,Sea Scooter,Deep Trench,19555560
CIT_5157,Exotic Imports,Deep Trench,Merchant,5417.0,571.0,58.0,Sea Scooter,Coral Slums,e2e598bb
CIT_8661,Seaweed,The Golden Reef,Merchant,,4786.0,86.0,Submarine,Mariana Plaza,414b65d5
CIT_15541,Seafood,Mariana Plaza,Fisher,2976.0,473.0,47.0,Sea Scooter,Deep Trench,9cb7b543
CIT_4067,Seafood,The Golden Reef,Merchant,11541.0,2695.0,,Submarine,The Golden Reef,4854beb6
CIT_6448,Seaweed,Deep Trench,Fisher,2358.0,259.0,45.0,Fin Bicycle,The Golden Reef,5c88d22d
CIT_5751,Seafood,The Golden Reef,Merchant,20284.0,4522.0,70.0,Submarine,Mariana Plaza,46646fe6
CIT_12586,Seaweed,The Golden Reef,Warrior,8564.0,1815.0,46.0,Submarine,Coral Slums,683da57c
CIT_13217,Seaweed,The Golden Reef,Miner,2739.0,616.0,52.0,Fin Bicycle,Coral Slums,e7d890f0
CIT_12640,Seafood,The Golden Reef,Scribe,4594.0,921.0,53.0,Fin Bicycle,Mariana Plaza,075fe4e8
CIT_8734,Seafood,The Golden Reef,Merchant,8582.0,1879.0,68.0,No Vehicle,Mariana Plaza,9a89e9f8
CIT_14231,Seaweed,Deep Trench,Fisher,3066.0,399.0,51.0,Submarine,The Golden Reef,81262af5
CIT_5446,Seaweed,The Golden Reef,Fisher,1762.0,376.0,53.0,Fin Bicycle,Coral Slums,3cda29e2
CIT_1650,Seaweed,The Golden Reef,Merchant,45179.0,10000.0,110.0,Sea Scooter,The Golden Reef,2188dbac
CIT_12385,Seaweed,The Golden Reef,Merchant,10339.0,2350.0,61.0,No Vehicle,The Golden Reef,578ab713
CIT_2604,Exotic Imports,Deep Trench,Warrior,3623.0,331.0,29.0,No Vehicle,Deep Trench,136c08a8
CIT_2175,Seafood,The Golden Reef,Fisher,,1650.0,,Submarine,The Golden Reef,aeeecf81
CIT_6767,Exotic Imports,Mariana Plaza,Miner,6626.0,906.0,39.0,No Vehicle,Deep Trench,48b0cda2
CIT_7325,Seaweed,The Golden Reef,Merchant,6902.0,1470.0,65.0,No Vehicle,The Golden Reef,4578eae1
CIT_4616,Seaweed,Coral Slums,Warrior,,184.0,49.0,Sea Scooter,Deep Trench,61a70216
CIT_19120,Exotic Imports,Mariana Plaza,Warrior,1974.0,290.0,25.0,Sea Scooter,Mariana Plaza,7e0e8288
CIT_15525,Exotic Imports,The Golden Reef,Miner,18666.0,4087.0,58.0,Submarine,Coral Slums,4d582a8f
CIT_17098,Exotic Imports,Mariana Plaza,Scribe,1437.0,189.0,47.0,Submarine,Mariana Plaza,d36e158a
CIT_13547,Seafood,The Golden Reef,Merchant,81010.0,10000.0,101.0,Fin Bicycle,Mariana Plaza,12ffcb3d
CIT_19243,Seaweed,Deep Trench,Merchant,1046.0,,66.0,Sea Scooter,Mariana Plaza,f8d441af
CIT_11692,Exotic Imports,Coral Slums,Warrior,1381.0,100.0,35.0,No Vehicle,Deep Trench,a9ce4893
CIT_7083,Seaweed,Coral Slums,Miner,1123.0,112.0,43.0,Sea Scooter,Coral Slums,e07c956a
CIT_4005,Seaweed,Deep Trench,Warrior,2687.0,296.0,40.0,Fin Bicycle,Deep Trench,373316d1
CIT_2230,Seafood,Mariana Plaza,Scribe,4358.0,646.0,60.0,Sea Scooter,Mariana Plaza,9d2a863a
CIT_18210,Seafood,The Golden Reef,Fisher,10766.0,2446.0,53.0,Sea Scooter,Coral Slums,5e30f375
CIT_12254,Seafood,The Golden Reef,Scribe,71793.0,10000.0,99.0,Fin Bicycle,Mariana Plaza,87ad89d2
CIT_7965,Exotic Imports,The Golden Reef,Merchant,37683.0,8406.0,83.0,Sea Scooter,Mariana Plaza,d8204cba
CIT_2838,Exotic Imports,The Golden Reef,Merchant,2420.0,,59.0,No Vehicle,Mariana Plaza,6802dd40
CIT_8211,Seaweed,The Golden Reef,Merchant,59671.0,10000.0,110.0,Sea Scooter,The Golden Reef,a5b7081b
CIT_9095,Exotic Imports,Deep Trench,Fisher,1641.0,100.0,34.0,Sea Scooter,The Golden Reef,6de0efb2
CIT_6819,Seafood,Mariana Plaza,Scribe,1987.0,313.0,57.0,Sea Scooter,The Golden Reef,f3a38f8f
CIT_11191,Seafood,Mariana Plaza,Warrior,8860.0,1338.0,41.0,No Vehicle,Deep Trench,33880f2f
CIT_13454,Exotic Imports,Deep Trench,Warrior,2216.0,270.0,26.0,Fin Bicycle,Deep Trench,40e3b501
CIT_11210,Seafood,The Golden Reef,Merchant,1177.0,247.0,53.0,Fin Bicycle,The Golden Reef,3e44a5b7
CIT_1619,Seaweed,Deep Trench,Fisher,1141.0,100.0,49.0,Submarine,The Golden Reef,0b739434
CIT_10898,Seaweed,The Golden Reef,Merchant,6066.0,1438.0,71.0,Sea Scooter,Mariana Plaza,4c8b4b81
CIT_7196,Seafood,Coral Slums,Scribe,2949.0,168.0,63.0,Sea Scooter,Mariana Plaza,dc0d8aaf
CIT_7300,Seaweed,The Golden Reef,Merchant,70472.0,10000.0,101.0,Submarine,Mariana Plaza,1ec36612
CIT_15850,Seaweed,The Golden Reef,Fisher,9252.0,,57.0,No Vehicle,Deep Trench,e5619ecc
CIT_11307,Seaweed,Deep Trench,Warrior,18678.0,1938.0,55.0,Submarine,Deep Trench,1ad86429
CIT_4066,Seafood,Mariana Plaza,Warrior,6086.0,846.0,51.0,No Vehicle,Deep Trench,3d00cf26
CIT_16296,Exotic Imports,Coral Slums,Warrior,19571.0,1211.0,39.0,Submarine,Coral Slums,5e3fb663
CIT_3399,Seaweed,Mariana Plaza,Miner,19206.0,2870.0,60.0,Submarine,Coral Slums,843d1be8
CIT_6613,Seafood,Deep Trench,Merchant,2649.0,281.0,61.0,Sea Scooter,Deep Trench,dab6fa8d
CIT_9406,Exotic Imports,Coral Slums,Miner,1539.0,100.0,30.0,Sea Scooter,Mariana Plaza,e5e10688
CIT_3506,Seaweed,Deep Trench,Fisher,5189.0,528.0,44.0,Submarine,Deep Trench,12dd339f
CIT_5728,Seaweed,The Golden Reef,Merchant,6164.0,1314.0,62.0,No Vehicle,The Golden Reef,4947c6ca
CIT_1897,Seafood,The Golden Reef,Fisher,41868.0,9394.0,94.0,Submarine,Mariana Plaza,6fcc28a3
CIT_9817,Exotic Imports,The Golden Reef,Merchant,34418.0,7567.0,96.0,Submarine,Mariana Plaza,5828dbce
CIT_8115,Seaweed,The Golden Reef,Fisher,1761.0,,49.0,Sea Scooter,Deep Trench,d3b74617
CIT_8384,Seaweed,Coral Slums,Miner,2011.0,111.0,56.0,Sea Scooter,Coral Slums,a0fec6ab
CIT_4304,Seafood,Coral Slums,Miner,5118.0,341.0,48.0,No Vehicle,Coral Slums,0cf3d682
CIT_17650,Exotic Imports,The Golden Reef,Merchant,3603.0,856.0,55.0,No Vehicle,The Golden Reef,be4b5038
CIT_15592,Seafood,Mariana Plaza,Scribe,1336.0,100.0,48.0,Submarine,Mariana Plaza,922cd594
CIT_13763,Seaweed,The Golden Reef,Merchant,1272.0,325.0,59.0,Sea Scooter,The Golden Reef,9917fc00
CIT_17038,Seaweed,The Golden Reef,Miner,6497.0,1440.0,56.0,No Vehicle,Coral Slums,633d2f65
CIT_13141,Seaweed,Deep Trench,Fisher,4810.0,,45.0,Fin Bicycle,The Golden Reef,86acf9af
CIT_11034,Exotic Imports,Deep Trench,Warrior,4768.0,472.0,29.0,Sea Scooter,Coral Slums,d76930c0
CIT_11368,Seafood,Deep Trench,Fisher,3025.0,245.0,44.0,Sea Scooter,Deep Trench,8e819b21
